filename,laplacian_variance,edge_density,fft_response
954659dc-plant_194.3.jpg,1511.4724625487897,0.11409750258366233,24277.62583585698
96b1898c-tin_120.jpg,257.5399228682869,0.04131214140082009,6724.71549730512
9711c4c6-stool_156.8.jpg,32.40662812610766,0.00455632891232303,4453.449763588793
987b66db-sun_142.3.jpg,649.0269288433864,0.07352303914487938,2490.6339779464706
9a219bb8-bottle_140.2.jpg,402.6553392301409,0.037172181194394374,4394.032323234252
9b9d43ee-tin_360.jpg,425.71072918364393,0.05087335260202472,4696.89455175116
9c9416e9-chair_70.jpg,466.6511030709457,0.014824076244721708,20470.014345900006
9d25debc-ac_253.8.jpg,268.64283315899905,0.04390356679160236,10670.899275811511
9e1f8d5d-buds_120.jpg,340.28842950350514,0.03042915279319275,1640.6047262925695
a81bd2c2-chair_33.5.jpg,108.39285224409372,0.006841852985601448,14676.318777143
ad40e2a8-bag_105.2.jpg,273.2321947774437,0.0244711544466325,9603.941311539822
ad81cd02-bag_146.jpg,279.1058854303182,0.022474918655097615,7482.042905307526
b2552399-cube_205.2.jpg,1067.0833359821095,0.09498525073746313,2127.1715553118597
b37b98c9-tin_320.jpg,1145.7781995401024,0.050494582674380915,6170.568732506529
b5f64756-bucket_220.jpg,74.36707964635322,0.02148427614186319,2709.8624246560216
b9935233-chair_150.jpg,161.71216656119609,0.012903585309156898,10830.966263059063
bb7ebc73-bucket_156.8.jpg,503.07508660211585,0.03473506626330404,6854.450293955377
c6b7af8f-stool_420.jpg,56.713308183135084,0.011640293900866041,3127.686015947338
c6cc0fea-rod_161.jpg,678.2614135014635,0.06435372796658628,9501.314920606248
d29dc9cc-board_297.6.jpg,276.34789344854045,0.04232597674499083,9166.67461403355
d3ab248d-bottle_178.8.jpg,380.09590659826523,0.03126212907095727,3233.4627487697066
d5e4ebaa-tin_170.jpg,1394.4957739306033,0.06835304733534822,8971.085968083735
db19bc90-tin_220.jpg,275.83995917718653,0.03962238548471514,5273.914737833094
db5816f1-purse_280.8.jpg,550.7443795635259,0.03329784311031735,2571.472203485306
dbeade05-tin_250.8.jpg,218.36735232967746,0.03578836680014981,4570.590225404569
dbed3b6e-bucket_240.8.jpg,44.63217443005968,0.016217649956424537,2462.1444611572124
dde28d23-tin_242.5.jpg,79.48437511012942,0.019141394481993937,3142.107809409274
e056790b-tin_281.jpg,884.9675356536246,0.05250476942306427,6424.679274469627
e87d054b-sun_195.5.jpg,1302.8922637159687,0.07084357084357085,2416.0066095216557
eb9ef92e-rod_222.4.jpg,1128.970333158926,0.07889543688162534,8805.419264319917
f3c42ceb-buds_240.jpg,400.4256584761755,0.030762304921968787,1388.875012267359
f3bda0e3-sun_100.jpg,410.35702439571475,0.06801470588235294,1858.9391819203627
f3f4879f-cube_160.3.jpg,657.0455566462833,0.08,2240.6740409020263
f4c29f56-chair_137.5.jpg,90.47936833853554,0.008953769343984968,7836.905082387798
f4f6207d-cube_200.3.jpg,1621.9464911820592,0.08422113446587964,2481.851898176184
f7b0fc11-chair_265.4.jpg,622.0581336946959,0.054279136950437845,11778.903212155465
fca030a3-chair_326.jpg,137.7139552917911,0.017189106124949383,6167.027017599778
fee76dec-bag_250.8.jpg,518.9296626327323,0.023039644077222532,6917.742790070027
